pathway,pval,padj,log2err,ES,NES,size,leadingEdge,run_id,collection,contrast,direction
REACTOME_RHO_GTPASE_EFFECTORS,5.33802793907558e-11,1.70206833714524e-09,0.851339057116899,0.461173061009335,2.01803598545573,290,BIRC5|CENPF|CYBA|KIF2C|BUB1B|PRC1|CIT|NDC80|CENPM|AURKB|CDCA8|IQGAP3|CDC20|LIMK1|NUF2|BUB1|TUBB3|PLK1|SPC25|ZWINT|KIF14|ERCC6L|CENPE|CENPI|CENPA|SKA1|SPC24|H2AX|CENPK|KIF18A|SGO1|MAD2L1|CENPP|NDE1|RHPN1|RCC2|CDC25C|IQGAP1|INCENP|FMNL3|CENPU|ABI2|CENPO|TUBA1A|PRKCD|KNL1|FMNL1|KNTC1|CKAP5|NUP160|LIMK2|DSN1|MEN1|SGO2|FMNL2|H2AZ2|DIAPH3|CENPH|CENPS|NUP107|KLC2|ZWILCH|ITGB3BP|RAC2|PPP2R5C|CENPN|SFN|CENPL|NOXO1|MAD1L1|NCKIPSD|SRC|SKA2|PFN2|WIPF2|TUBB2B|H2BC9|KIF2A|PPP1CC|NUP43|DLG4|XPO1|H2BC26,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,1.53915838007836e-10,4.77139097824292e-09,0.826657301178302,-0.81581292413252,-2.53862671616724,33,FGA|FGB|KNG1|F2|FGG|SERPINC1|SERPING1|F5|F9|A2M|F11|SERPIND1|F13B|F7|TFPI|F10|PROC,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_FATTY_ACID_METABOLISM,1.7639488542742e-10,5.32045113883785e-09,0.826657301178302,-0.539242989082493,-2.21680999904195,165,CYP2C8|PTGR1|AMACR|ACADL|CYP8B1|HAO2|ELOVL2|ACOT12|THRSP|PON1|ACOX3|CYP2C19|CYP2C9|SLC22A5|NUDT7|ACAA2|CBR4|CYP1A2|CYP4A11|ACOX1|SLC27A2|MMUT|CYP4A22|FADS2|MMAA|EHHADH|CYP4F11|ACAA1|ACOX2|CBR1|ACBD5|CYP4F2|PRKAG2|ACSL1|CYP4F3|SCP2|ACOT13|MAPKAPK2|CYP2J2|CYP4F22|PCTP|PHYH|ACACB|CRAT|CYP1A1|ALDH3A2|PON2|ACAD11|CYP2U1|ELOVL1|ACOT2|GGT1|HADH|DECR1|AKR1C3|CPT2|ACOT1|ELOVL6|ECI2|PRKAB2|HACL1|GPX4|ELOVL4|SLC25A17|ACADM|RXRA|SCD|THEM5|HACD2|HSD17B8|FADS1|ACBD4,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_PROTEIN_LOCALIZATION,1.88375081415159e-10,5.53227870682415e-09,0.826657301178302,-0.540060975358389,-2.2226729900409,162,BAAT|HAO1|AMACR|HAO2|DAO|OTC|ACOX3|PEX26|NUDT7|HMGCL|PEX2|ACOX1|AGXT|SLC27A2|ABCD3|ZFAND6|HMOX1|EHHADH|LDHD|ACAA1|ACOX2|UBE2D3|CYB5A|ACBD5|SCP2|SLC25A4|DHRS4|PEX3|CAT|PHYH|CRAT|PEX6|ECH1|ALDH3A2|PIPOX|PAOX|ACOT2|LONP2|PEX19|TIMM17A|HSCB|ECI2|UBC|PEX13|HACL1|PXMP2|TIMM13|TOMM6|PITRM1|SLC25A17|SEC61B|IDH1|PEX12|PEX16|DDO|GET1|TOMM70|MLYCD|HSD17B4|ATAD1|CYC1,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,2.60523421749685e-10,7.45497791468328e-09,0.814035837847908,-0.708052344266188,-2.46718157634511,57,CYP2C8|CYP2A6|CYP2C18|NR1H4|CYP3A4|CYP21A2|CYP8B1|CYP2A7|CYP2C19|CYP2C9|CYP7B1|CYP1A2|CYP4A11|CYP4A22|CYP2R1|CYP3A43|CYP3A5|CYP4F11|POMC|CYP4F2|CYP3A7|CYP39A1|ARNT|CYP4V2|CYP4F3|CYP2J2|CYP4F22|CYP7A1|FDX1|CYP1A1|CYP2U1|CYP2E1|CYP51A1|CYP11A1|NCOA2|CYP4F12,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,6.17727077031209e-10,1.72345854491707e-08,0.801215574617779,0.666934724818257,2.40701050708183,70,EXO1|RMI2|XRCC2|EME1|XRCC3|BLM|RAD51|CHEK1|RAD51AP1|BRIP1|BRCA2|RHNO1|RFC5|BARD1|TOPBP1|POLE2|BRCA1|POLD1|POLD3|RAD51D|RFC3|RFC2|RFC4|DNA2|POLE|FIRRM|RTEL1|MRE11|RBBP8|PCNA|RAD9A|RAD51C|SPIDR|GEN1|POLD2|RPA3|RMI1|RAD51B|TOP3A|RPA2,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,1.03573739466736e-09,2.81922666450921e-08,0.788186810800237,0.731453734680673,2.37390396136004,43,EXO1|RMI2|XRCC2|XRCC3|BLM|RAD51|CHEK1|RAD51AP1|BRIP1|BRCA2|RHNO1|RFC5|BARD1|TOPBP1|BRCA1|RAD51D|RFC3|RFC2|RFC4|DNA2|MRE11|RBBP8|RAD9A|RAD51C|RPA3|RMI1|RAD51B|TOP3A|RPA2,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,1.76128174145438e-09,4.67997719872164e-08,0.788186810800237,0.809370247287813,2.39618465253254,28,CDC45|CDK1|CDT1|TK1|E2F1|ORC1|CDC25A|E2F4|CDC6|RRM2|CCNE1|FBXO5|RBL1|POLA1|LIN9|DHFR|HDAC1|TFDP1|RBBP4|PCNA,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,3.42260409912813e-09,8.88285156889997e-08,0.774939030136436,0.701760101308519,2.31306249216446,47,CDK1|E2F1|CCNA2|CNOT6|E2F4|E2F8|CCNB1|CCNE1|RBL1|CDC25C|AURKA|CCNE2|CDK2|CNOT3|RGCC|TP53|ZNF385A|TFDP1|ARID3A|E2F7|SFN|PCNA,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_DISEASES_OF_DNA_REPAIR,3.9396527481956e-09,9.99239197042339e-08,0.761460801445585,0.693264383284426,2.33261682152369,51,EXO1|RMI2|XRCC2|BLM|RAD51|NEIL3|RAD51AP1|BRIP1|BRCA2|RHNO1|MSH2|RFC5|BARD1|TOPBP1|BRCA1|RAD51D|RFC3|RFC2|RFC4|DNA2|PMS2|MRE11|MSH6|RBBP8|RAD9A|MSH3|RAD51C|RPA3|RMI1|RAD51B|TOP3A|RPA2,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,7.64498202930675e-09,1.89595554326807e-07,0.747739663149885,-0.888363531593097,-2.38511743299298,18,APOC3|APOC2|APOA4|APOB|APOA2|A2M|APOC1|APOA1|MTTP|APOC4|SAR1B|APOE|ABCA1,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,8.76126262006237e-09,2.12555849651948e-07,0.747739663149885,0.615814683641472,2.23775025723847,78,CDT1|MCM2|MCM5|UBE2C|CCNA2|ORC1|MCM3|CDC6|CCNE1|ORC6|MCM7|MCM4|MCM6|MCM8|UBE2S|CCNE2|CDK2,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_KERATINIZATION,9.75555988919634e-09,2.31642656092407e-07,0.747739663149885,0.578450312916258,2.14933643048639,92,PKP3|ST14|EVPL|KRT19|KRT20|KRT23|KRTAP3-1|KRT15|KAZN|KRT40|KRT6A|KRT86|KRT5|KLK8|KRT16|KRTAP2-3|KLK5|KRT13|PKP1|KRT74|PI3|TCHH|KRT17|KRT6B|KRT31|KRT14|KRT39|KLK14|DSG3|KRT71|SPRR1B|KLK13|SPRR2D|KRT37|KRT83|CAPN1|KRT34|KRT9|KRT32|FLG|DSG4|KRTAP4-1|KRT3|KRT38,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_AURKA_ACTIVATION_BY_TPX2,1.34678433780384e-08,3.00602264197818e-07,0.747739663149885,0.622525135475746,2.24917543977037,71,CDK1|PLK4|NEK2|PLK1|CEP72|TPX2|HMMR|CEP131|ODF2|NDE1|CEP135|TUBA1A|CCP110|HAUS8|CKAP5|AURKA|CEP192|HAUS5|CNTRL|ALMS1|PRKAR2B|CEP152|PCNT|CEP250|CEP164|HAUS7|SFI1,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,1.34529678370038e-08,3.00602264197818e-07,0.747739663149885,0.583552537972311,2.1763461492452,96,CDK1|PLK4|NEK2|PLK1|CEP72|KIF24|CEP131|ODF2|NDE1|TMEM216|RPGRIP1L|CEP135|TUBA1A|CCP110|HAUS8|CKAP5|CEP192|HAUS5|FBF1|CNTRL|B9D1|NPHP1|ALMS1|C2CD3|IQCB1|PRKAR2B|CEP152|PCNT|NPHP4|CEP250|TMEM67|CEP164|HAUS7|SFI1,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,1.33849025774876e-08,3.00602264197818e-07,0.747739663149885,-0.464027089586582,-1.98784594267599,232,ALB|PLG|ORM1|FGA|FGB|ORM2|APOH|KNG1|F2|FGG|ITGB3|CLU|SERPING1|F5|SPP2|CDC37L1|APBB1IP|A2M|TF|ITIH3|APOA1|SERPINA3|AHSG|THPO|CDC42|F2RL2|HRG|A1BG|GNA13|GNG12|CYB5R1|WDR1|PRKCE|TAGLN2|APOOL|RARRES2|SELENOP|MGLL|MAPK14|PROS1|ANXA5|LAMP2|ITIH4|SERPINA1|CAP1|SERPINF2|TUBA4A|STXBP3|CD63|PIK3R1|RHOB|FN1|TGFB2|GNB1,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Down_in_CRC
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,2.31140372711809e-08,5.05789521463487e-07,0.73376198835648,0.401404611609579,1.78765126353892,349,CDK1|BIRC5|EXO1|E2F1|FANCI|RMI2|AURKB|CCNA2|CNOT6|FANCD2|BLM|E2F4|TPX2|TP73|CHD3|PRELID3A|E2F8|CCNB1|CHEK1|BRIP1|CCNE1|G6PD|RHNO1|MSH2|CDK5R1|RFC5|RBL1|BARD1|TAF4B|CDC25C|TOPBP1|BRCA1|RAD51D|RFC3|PRDM1|RFC2|RFC4|DNA2|AURKA|CDKN2A|CCNE2|CDK2|CASP2|TAF1|CNOT3|RGCC|PMS2|BRPF1|TAF4|HDAC1|TP53|MDC1|ZNF385A|TFDP1|ARID3A|PMAIP1|MRE11|RBBP8|COX6B2|TNRC6C|E2F7|TAF15|PPP2R5C|CDK5|RBBP4|ERCC3|SFN|BRD7|KMT5A|SSRP1|PCNA|L3MBTL1|RAD9A|CHEK2,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
